listing_id,total_outlets,parent_company,business_type,established_year,units_count,leader_name,leader_role
769579e7-f665-48e1-830f-8becf554c2d9,,,,,,,
1c93d068-6d64-47c9-ada2-355d253d9beb,,,,,,,
c3563e22-7aa3-4619-9b77-ac1615166602,10,,2020,,,,
0d2ef685-30ca-4ca7-a98d-95eb2f24bcc4,,,,,,,
238d8f8d-9556-4fab-a629-26e50c0e3542,,,,,,,
baeed1be-789b-49fd-8524-9f6a62e87d27,,,,,,,
e6c1c307-d417-42bc-b7c2-0cd54c18d174,80,,1999,,,,
cfdaaad7-8219-4a06-bc76-f585febe4176,10,,2005,,,,
e691e67f-64a3-4d92-9061-b8fab30f6c31,44105,,2021,,,,
3831a244-01f1-4b87-ab04-17d1466486f3,,,,,,,
9244fbe5-f581-4787-972b-9ebcba2481ad,80,,2016,,,,
eaca0c8e-439b-4a7c-b455-c2469397111a,,,,,,,
e0a0da4b-61c8-49d9-9b36-6df58a58e79e,,,,,,,
205f955b-e417-42f5-8b19-d1c738c65ccb,,,,,,,
3e427620-539d-4449-bf55-d731422da5e4,,,,,,,
0945c5e3-0eee-468c-b8f5-7dedcd7e4b41,,,,,,,
86acb327-0ae9-49e7-8e94-a6b5b154a01e,,,,,,,
b5460805-acb1-4a0c-b05b-2cbf2b3a5514,10,,2017,,,,
2781d39b-146e-4448-a383-e7dc3abd7d85,,,,,,,
e8cf9091-931f-45b4-a453-c6614bb520ab,10,,2016,,,,
ef87db92-3864-4b91-ac32-1b35657cbc23,10,,2005,,,,
c4c2d6d1-d28b-48bd-b4f3-fc3e5fa384b7,44105,,2007,,,,
bde87b16-e3b8-49f8-b641-21bf4d9b1443,,,,,,,
d6460d2c-b728-4a79-ac22-3bba13d71f16,,,,,,,
0fdbdd87-d566-465d-9856-6080eb0da1a6,,,,,,,
7aaa1a5c-6b09-4d6f-8d07-e42bd22c7a84,,,,,,,
e9c235fa-f837-4f02-8538-9eb8b5f6fd83,,,,,,,
4048f53a-03da-463a-b762-7e69aeb73ea5,160,,,,,,
0457a9d3-462c-4af6-9da0-d84a2ea0c569,,,2023,,,,
f3882697-d971-44d8-b01d-6aecb3091737,,,,,,,
7d650dca-df8b-4219-b35f-530279f78d7b,44105,,2010,,,,
75d4deae-0256-4115-82b0-e05ac6f159cd,10,,2021,,,,
3a115f4c-05df-4787-9557-39df180a6b6b,,,,,,,
cf748107-b855-4aa7-aa13-7e31586fffe3,,,,,,,
1b84ec19-5fb9-4087-8fa7-10c161a9156f,,,,,,,
f3d2b489-940c-461f-a00e-f489a48ac259,,,,,,,
882c2f7d-4128-457d-b8b7-ad9355390c31,,,,,,,
81dfb7ef-434f-49e3-b162-c860ad188091,,,,,,,
f0d16f3d-3dae-4f39-aac4-ff6e28ae80f8,20,,2005,,,,
e26e1006-9bc7-471b-a941-441ece2c386b,,,,,,,
770806fc-1d33-4fcc-8c58-6cfaaedfffb8,,,,,,,
318ff1b7-7cd8-4841-95c1-1261d6cba0cd,,,,,,,
fceddc00-fab6-4ab5-b4d1-e59c873544a5,10,,2011,,,,
e5cf947e-3aaa-4c11-a4ec-dcde9719f36a,,,,,,,
69bf4348-7dc1-434e-97ff-91b04a3813dc,,,,,,,
51220a45-6fab-4486-a58a-0e9fb94920b1,,,,,,,
3db31307-0a09-4017-99e4-77078b24977f,44105,,2018,,,,
a7eba6dd-da86-4c11-8fb0-7777f6bbe9b3,,,,,,,
e692ab0e-c042-4bba-8f6f-f1f8818e9524,,,,,,,
f666be8b-6d4d-4238-b91b-c8427cced688,,,,,,,
406220bf-ebb8-4585-8c20-816004c83a2a,,,1996,,,,
9be962ca-435f-409c-8405-7c258a5e4540,,,,,,,
d729e1da-3192-4c63-b002-295d95108206,10,,2017,,,,
ef796d0e-41d1-49a9-b18c-e3bb33c828c7,,,,,,,
9046587f-af6b-4754-a11b-0de9a917a5da,,,,,,,
053d455f-f348-47a7-abb5-1f0aa90800db,20,,2019,,,,
340660f7-d55a-4a46-b7aa-cc571a54ee8b,,,,,,,
b8bab8c8-4073-4c8a-ae59-88aeb7f38034,,,2007,,,,
621a3355-74b1-43be-acbe-da7478db825e,,,,,,,
3dc42170-96e0-4a96-a099-1ef7494cf6e1,44105,,2010,,,,
dbf804db-4b49-4aa5-ad9f-2434275ebe70,,,,,,,
7792e759-bf79-4fff-98e4-b69f4bd1d892,,,,,,,
fb1728a5-2463-480f-a478-c9f5246ebf78,10,,2022,,,,
312eb8b0-0c26-42b5-bc97-65bd2f9edb56,,,,,,,
35d98fcf-d37e-4986-adb1-5ea6f4d648e1,10,,2020,,,,
ba7fc149-0aeb-4ee5-ba77-0d3ce433ac6f,10,,2020,,,,
845f854d-486a-407b-abdc-9eee1a9d5e0b,,,,,,,
6be8a4f6-2ba9-4206-bd3a-41621bd3faf2,,,,,,,
b9f325f7-a411-4a9b-815f-2a1114f121e8,,,,,,,
f972c1fa-df77-4dfa-a12f-852db41b151b,,,,,,,
a50c051e-00d4-40d5-80fc-acafad618301,,,,,,,
f35f9205-3445-46fc-93a7-70754bbb831e,80,,1996,,,,
b6928231-2f7d-4312-a104-6c4f4072639b,10,,2011,,,,
068db058-9b57-4f92-a6e8-3b8040ff294d,160,,2021,,,,
ba807709-b813-4de7-b718-ab7b0632caa0,,,,,,,
b89c4430-fb8d-4b2a-8682-bcb3995c63b3,,,2013,,,,
5dddf3b9-e2f4-4ac9-9ba3-7d9876518fd1,,,,,,,
077d3a73-f642-4552-a99c-0f7ea7527d91,,,,,,,
8a1ff7c2-68de-46c0-95af-2d35883eb196,,,,,,,
160623fb-ddfa-4509-ac87-d68e8fbedb69,44105,,2012,,,,
f40db21d-f1e2-4e76-a492-7e39faa748b0,10,,1994,,,,
700738d3-0a9e-4552-aa3d-7bccf57d3cee,,,,,250,,
44ddf9cd-a3f4-471e-b998-a16a0c6c68fe,,,,,,,
fe014b94-3e36-4d7a-b8dc-40a9609646b7,,,,,,,
042a2855-069f-468e-a8fe-9fa9da0a2fbe,,,,,,,
acc8868a-11f0-436d-8fb3-be31dd039824,,,,,,,
b05d00c5-b8cc-40a6-af42-7aea157e6900,44105,,2002,,,,
e0876123-c161-41f6-8884-58faf275c69f,,,,,,,
9ec8ca99-4c65-40cc-9c95-a2bbe3ced478,,,,,,,
1b8e6d6d-113f-4e77-957f-01e3bd52578f,,,,,,,
9e086037-cefe-425f-a357-1d6690f12dea,,,,,,,
b63fae1a-caa4-4f9a-9604-52d7cff8c9bd,80,,2010,,,,
f4cec09d-2547-49fa-ba46-b389675c429d,,,2018,,,,
ded5e446-f2c4-47aa-bd29-91730a7739bf,,,,,,,
a6902c41-259d-4c02-890c-9d26dbf44def,10,,2022,,,,
b7d63878-614a-4693-8c99-7e3d0fbe19c0,,,,,,,
3d73bf80-6457-439e-8cd4-5430ae98b975,,,,,,,
5cf59a22-393b-4156-a2b7-16c15eeaa7bf,10,,2013,,,,
4bc6f019-460b-4f53-a1ee-e195d6c6d2ba,10,,,,,,
2f924aab-43e7-45fe-93d6-2eb1c6193ab7,10,,2004,,,,
250f66f9-35dd-44b5-8f9a-c1be3e798460,,,,,,,
9b8f1b41-8380-4e75-9886-2b2c38aa6397,,,2018,,,,
e9f40097-07b0-4914-9bac-82666fe10813,,,,,,,
ad81ddd4-c599-4d34-bbb9-58130ba44c4e,,,2013,,,,
7f387838-b43c-4b61-845f-b2265fb3687b,20,,2014,,,,
01a72b31-72fd-4f4b-8510-4316ff2decaf,,,,,,,
7ac0098a-aefc-448d-be62-36d3714e9fa7,10,,2005,,,,
18a3d7a8-0ded-414d-8ab5-bed4626a4bd1,10,,2020,,,,
e1f6f025-556d-4820-82dc-063bf63e0121,,,,,,,
6e99e9de-a3e8-4b5b-b490-5eca725bb890,,,,,,,
a326f9a4-1e09-4af4-88d1-8e437ecc4ab0,,,,,,,
36e2d828-121e-420a-8965-b03adc307e7c,160,,2018,,,,
6b0c4895-46c1-4338-a308-67d457cd2c27,10,,2018,,,,
77eb3c30-4f86-455d-953c-556e71e3b5e6,,,,,,,
9baa2265-151c-4a03-bd67-c354c2955958,,,,,,,
25edcefb-3ec6-4291-8de2-802223ddb0df,44105,,2011,,,,
e6ae8cfd-5609-405d-84d0-eb2cd7dfb602,10,,2016,,,,
da08f848-e342-4296-9b01-88e9fd6f60c8,,,,,,,
24c57300-df31-4c78-866b-92fd3d34cc89,10,,2019,,,,
06641609-8d1f-4941-b037-5ed26c8445ef,44105,,,,,,
56e2a6fd-0ffd-4bc1-8215-017d0f6552e2,,,,,,,
189df847-5c96-474b-95a6-157306476b4d,,,,,,,
b0e1c1b0-2b80-496a-a4e9-887f327e006d,,,,,,,
32047847-ba3f-491e-88c4-c991c5daacdc,,,2018,,,,
2e674620-124c-48a6-8ed4-66ce3d32f744,10,,,,,,
b1ef131b-bcab-476d-970c-a59289f935ef,10,,2020,,,,
b90e3faf-77d4-441d-88a2-67a9f4a9d03a,,,,,,,
66324a4a-68b1-4a0c-9f9e-0268a53f724a,,,,,,,
838261cd-1151-4d22-b47f-917c600c6a9f,10,,2017,,,,
7cd5a7a0-a2b8-4ac4-a744-d726c09bb2f2,,,,,,,
9f92ca7d-3106-4cd3-af1b-83475cc000f4,,,,,,,
924a000c-fe70-41bd-87c2-52b88cdd93bc,,,,,,,
c7ec582c-9725-4ecd-8978-9753f2481d69,,,,,,,
b9384c60-a7ef-436b-acb6-8bd3838bc60e,,,,,,,
3ba35f12-ac66-4960-8ce6-88fbba3534a7,10,,2004,,,,
e6624378-4692-46ec-9109-73be35ac872d,,,,,,,
4d85b217-18e1-4a50-8056-bfb8e07658da,,,,,,,
3e0192de-3758-492d-a303-21e94554e8b2,,,,,,,
2a08f1d2-7cf6-4828-8e4c-c87e4a7f5065,,,,,,,
2fb23263-7912-4e25-95fa-6e731e792183,,,,,,,
78f92764-be1d-4eec-8a7d-eaa8fb4e1733,44105,,1989,,,,
e563a68e-5a9d-47da-887f-986daf7d8d20,,,,,,,
d0fdb033-801b-4ae2-8097-10c1021aff96,,,,,,,
1b8c3826-ce49-4807-b967-b7ca4e81f2e0,,,,,,,
58edfc0a-63e1-411c-bac0-7f157fb165da,,,,,,,
10c97c82-1b55-4e96-b72b-a6a6c0478864,,,,,,,
a70a8b5b-6da2-49ad-87c6-08dd6fa5b76f,,,,,,,
409eb261-d477-4627-a2ef-0aaa69ea5f4c,44105,,2004,,,,
82f8495d-2b15-4fb0-ba3d-481bb33eef2c,,,,,,,
5e26a2f7-46e4-45ee-b74a-99adc60cf62f,10,,2006,,,,
dc4fded0-7ced-4568-809c-0e9b214ea771,,,,,,,
281d6596-487c-40cb-b1e6-7b75817e2dd6,,,,,,,
5a81ef5b-bbf7-4f82-82c5-f4afe94adfd9,,,,,,,
f1b3d902-3616-4702-855e-d9b961c10cab,10,,,,,,
8df69cdd-2574-4f8d-a786-e16d9612e34d,,,,,,,
1ec1c717-a08f-4a2c-9c1d-4258c80a42eb,,,2025,,,,
4bcfa857-b242-41a7-a67f-38879772b395,,,,,,,
d45394e6-ef00-4927-a611-db808e09f64a,40,,1950,,,,
d606ac04-95ec-469a-8fce-1bc8aa070951,,,,,,,
f536a6f7-a39a-426d-8e0e-10a067b859b9,,,,,,,
77e459d0-0690-4a80-afc6-86265f45f51e,40,,2015,,,,
467feecc-efae-44fa-bd8c-f63656861b07,,,,,,,
892deab2-2df3-4670-934b-dab9b16c7b8b,,,,,,,
c5f1a4c2-1e09-4c96-a420-bf09f6a0c503,,,,,,,
58c158cd-4f87-4139-b1de-256940ae0308,,,,,,,
e7db9645-fbfb-4a9b-969c-6ffc85300761,,,,,,,
3d10c021-e813-4c02-923d-333adc836188,20,,2011,,,,
97c8b98e-a26d-49c3-8a51-4ffa43077a53,44105,,2016,,,,
e0e87c08-ef81-48f2-81ea-628a50037ea6,,,,,,,
84196b02-243d-4d01-9dac-a48c3a038ae7,,,2013,,,,
444ba78a-80de-41b3-be3c-af8b7e606160,20,,2019,,,,
61b25946-074b-45ca-9423-1818f099fb2d,10,,,,,,
210d63e7-5247-4030-9110-6f9f51e9e505,40,,2015,,,,
809da34b-95f5-4ff0-8784-5ed6625db24c,,,,,,,
9317be9f-53b5-4b12-ba41-a3df2308a4ef,10,,2017,,,,
19b0bd50-e8dc-4c7d-b4db-b18fda0ac22e,10,,2022,,,,
ee845faa-8b52-4363-bc0b-30ea5ff5fbf5,40,,2016,,,,
f3833f32-fc8d-4ee9-ac05-7a04c5c06c52,,,2012,,,,
0fa5f493-d64c-4a8e-9cab-e3d628b135ce,,,,,,,
12e776c6-ee80-4c1a-8d30-020603c47614,,,,,,,
9bf37622-e59c-4760-8635-33ac941ed453,,,2021,,,,
e3933e0f-40bf-4f1c-ba14-6808e2fd2af7,10,,2018,,,,
2f3ec754-b9c2-4421-8ea0-2cd9d55bb57c,80,,2015,,,,
ed46ea93-2a25-4066-8471-7c67c67eab60,,,,,,,
fa8a92c1-0be8-4b1c-8457-aa690123386f,,,,,,,
6e81fac4-ac6f-4964-b18b-50c516c30615,,,,,,,
72555933-3b76-4ad3-bcf5-4ea806655e19,,,,,,,
f2d01da9-1eb6-40bf-abe5-884dd6a4b490,,,,,,,
e8d75551-b5ab-42da-a421-2ffd21919ce7,10,,2017,,,,
cb2c70d3-9162-4edd-a5bf-c14837dc133e,44105,,1995,,,,
28a2aa35-ceeb-4fbc-a1d4-12ceacbf1d10,,,,,,,
2dd75aab-eb64-4000-80e7-badc42e1e87c,,,2024,,,,
09ba138b-ffb3-4dfa-b746-0f41d40bc4e6,,,,,,,
c2d91b52-034b-49b9-b905-693c3165e5ec,,,,,,,
fb659c48-d538-4863-9a7e-ba6d126b02c8,10,,,,,,
d838816a-83aa-4c1c-a4ee-510f3fb53ae3,,,,,,,
599c516d-81b2-4582-8448-d4c1f3bd6277,,,,,,,
3e613ff2-228f-4f34-aad7-c3debe844166,,,,,,,
08852d4d-981c-44b8-bb54-8b540d859140,,,,,,,
57bb483c-68bb-4275-8657-a894bc3beff4,,,,,,,
89246480-75d4-4c5e-8df0-fd8a8fc54c74,10,,2000,,,,
0477ef0e-8f4f-43d4-942f-281aa0919cbe,,,2019,,,,
348ac824-d296-4c99-9b4a-655ab1a115b5,,,,,,,
a1c5a0c5-b832-46d4-983f-f0bcaabb606a,,,2018,,,,
1f49b55c-a12d-4dc6-833e-bb26df2c57c4,,,,,,,
9b7f8fe8-0ad8-43bd-a567-b363f1cedca7,,,,,,,
19893165-8e50-43b9-9d33-16a486c987c6,,,2018,,,,
c29160cb-64aa-4ea3-8154-3ec56586ae4b,,,,,,,
f825ada0-f526-4707-b48c-b1667d89d6df,,,,,,,
fc23f926-6846-47ec-b5aa-076a339f5bdc,,,,,,,
68b8afe5-7bc9-4ce4-bde3-8ba9b50f60a3,10,,2012,,,,
aaa9c8ee-434d-4720-b1f1-136f181acb01,,,,,,,
1752b46d-3ca0-49f5-bb87-2a20caec03d8,20,,2000,,,,
1ba006ac-3aa6-48e0-b881-b1fff1b3d38d,40,,,,,,
3e5098d9-89d9-4bf2-9ac8-9d202e9e0255,10,,2013,,,,
fb8fc840-214b-4664-8153-fced838f804b,44105,,2015,,,,
fd04f023-cff0-47a7-978b-8e75a9f7a2a2,,,,,,,
b5fae857-14b4-4aad-9d05-5b488428777e,10,,2012,,,,
255ef205-498d-4770-a845-c9e06ff20186,44105,,2010,,,,
a6f8b3fd-dfb8-4876-b135-d278efb6f1f3,,,,,,,
28352a48-a948-4a0e-bf2c-da3f6b4a0b55,10,,2018,,,,
e07a504e-14ee-47b4-948e-a4eac52c262f,10,,,,,,
c4b3a8b2-5058-4cfb-925d-88ec95ffd834,,,,,,,
7c806aa1-be04-475f-bdac-ce68d996a38f,,,,,,,
dc685106-c76a-43b2-8814-ddcad924d2a3,10,,2021,,,,
848a2b5b-4768-48c4-834b-36abf351f26f,,,,,,,
eb7135a4-99e2-4475-ba88-ef1866ddd5d7,,,,,,,
c831b445-7049-447f-a707-e90c80aa8f0b,,,,,,,
3444da02-3477-4daf-a390-67d2d5620cf7,,,2014,,,,
5d4b78a4-9190-408b-9f89-3218c6ab1ef2,10,,2016,,,,
df15ab03-7a49-4c40-afe0-8daf44d15a62,10,,2021,,,,
1b0e5fbe-4640-4a9d-879c-72cc1c9aa4a0,,,2018,,,,
d8532fc5-48d7-4fb5-ba8f-5d53cfa0d3ae,10,,2016,,,,
1304086e-f88f-40be-8d2b-4ae7b103d67e,10,,2015,,,,
1a625c4b-3c69-4474-bf5a-157916c79b29,10,,2015,,,,
49f6affd-baf6-4627-af9b-8013880bdc42,10,,1999,,,,
859fa1e2-246c-4479-9743-68db1ae44794,,,2018,,,,
52b1540b-d098-4eac-9191-54e03dbf6d7d,,,,,,,
57c7c802-b87f-4d3b-9970-7aced5e4b9ef,,,,,,,
55535d31-096c-43f2-b6a1-cb814b62af2d,,,,,,,
2c69320a-a686-4fcf-a618-9fd595f0cac8,10,,2018,,,,
4d31d3ff-3ed8-4910-897a-dd602ad8ccbe,10,,2007,,,,
1dd34dc1-1e74-4a4a-919d-28b297809af9,,,,,,,
c5795cb5-b992-4247-a0e9-445a2bdcf8d5,,,,,,,
95c5e851-bc50-4fdb-973c-b51313621c15,40,,2018,,,,
f6a17497-2dc2-4617-975f-9d1bd157c51d,,,,,,,
c1ff38f5-1ed5-48ad-95a1-fd45936c7a72,10,,2022,,,,
875c1907-adbe-41ba-80d9-61c69ac37baf,,,,,,,
fa6f791e-f7fe-458e-a88e-e6338b8672f9,10,,2016,,,,
5a1dc645-113a-4aab-8c40-b070d3532492,,,2017,,,,
92a960b4-c10c-430b-b446-8ce4a261a6cb,,,2017,,,,
4812b1a7-e708-4ec5-9bfe-8ce84e76b4ea,10,,2022,,,,
f102f818-0f5b-4d15-b691-2cd73a366e02,,,,,,,
85f946bc-7810-42eb-bd6a-435977a86c95,20,,2012,,,,
881ee067-a0fd-412a-b276-1bd24b7775c5,,,,,,,
059b071e-862b-496c-9bb2-abaeac1e88d0,,,,,,,
5c68f7ba-3aeb-42df-ada2-7cdeefffacd3,,,,,,,
911443a9-303e-4426-90b6-7da80d9af9bc,,,,,,,
b1b7e99b-4665-45c7-abf5-c0c69214ebcc,,,,,,,
b32e0c70-fda7-4571-9e43-fca169e84bbe,,,,,,,
161754d0-4251-4efd-a7e2-0d0e96c4fd36,10,,2004,,,,
26368137-e4b6-44b1-8524-864985dd1c00,,,,,,,
111c85e3-9df3-4a04-b3c8-40cc4c8f2eb1,10,,2018,,,,
fe36ef4f-7ee8-46aa-b89c-b3c9b7f3982a,,,,,,,
c363e89c-5600-4d18-a69e-82def6231b38,,,2021,,,,
b65ce8ee-0aed-4adf-928c-f051096986f6,10,,2024,,,,
6d3c1888-06af-42cb-8f6d-bd51a2fc9ac8,,,,,,,
d8e8dfe7-f2c1-4f15-adb7-ff48ea44f3d0,,,2019,,,,
6347c074-8a81-419e-bb5a-16b6d0496823,160,,2017,,,,
fbea76eb-7d0e-47de-9fa0-882b849fa833,10,,2020,,,,
6bb127d0-0d68-405e-8ab2-a54c46d8cd41,10,,1988,,,,
070b7c45-7cfb-4705-829f-d651a25a9478,44105,,2000,,,,
00aa0a73-c430-43d5-8d30-c60a92d498e1,,,,,,,
19358bc3-94dd-4584-8f93-6c784b5c4c56,300,,2017,,,,
8ebbce63-0dcd-41ff-ab3a-1860f4fe2eed,,,,,,,
6a3cdf00-6328-4046-acf8-abc0e2062e85,10,,2021,,,,
01a222de-3b83-404c-ab30-3fbc4ef2637f,,,,,,,
12d498a2-dde7-47ee-9fd6-4bc3a7111e6a,20,,2002,,,,
4e2f05d2-f864-4d3e-812d-01e497ad3e2e,,,,,,,
e74c2162-331d-48e7-94fd-f6a03d1aeb06,,,,,,,
9c9938f8-ab98-4336-b8ba-777daefaa633,,,,,,,
526bd50d-16fe-4817-925c-251876212a9f,44105,,2003,,,,
2c8058b9-32dc-4f1e-8e72-8633ebef914e,10,,,,,,
b7fb16e0-8977-418d-a701-58fa584ea9e8,,,2022,,,,
d483ea25-8806-48e7-ac60-4d43a5b51da3,10,,2018,,,,
c602bd98-b2e8-488c-aa0f-2d003ddfdb11,,,,,,,
16278a3d-2de2-42d0-a714-3807ed1f4271,10,,2001,,,,
c358ce63-c231-4fb1-8e0c-65feab4fee8b,10,,2023,,,,
cd4f03b3-6be4-4905-a706-2c990cb28b15,,,,,,,
017dc866-be63-4b08-bf88-13599fcb9a45,,,2021,,,,
6d462917-013a-4a4a-bbf4-081e3aeabaee,500,,1993,,,,
25b6f56f-3827-4a02-bab4-6949387f2986,44105,,2018,,,,
9c40ad04-7b89-45b0-abbd-bd8353b1bca0,44105,,2021,,,,
8cf02dc4-d6cf-4995-89ab-c066840403b2,,,2023,,,,
44f2a949-6d89-40e3-872e-378dbf6fb7db,10,,2025,,,,
62b61893-cc1a-4150-bfbc-3b88b55b0452,80,,2003,,,,
4a278491-9904-4063-87c7-b07fec51bf84,10,,2019,,,,
0ad13837-36ec-4293-8015-0b52ed088dc7,10,,2006,,,,
77cbee4c-6e30-4aea-92c7-a549f048e5e3,,,2014,,,,
34342e4e-a52d-40de-88dd-3b83f12d68f8,,,,,,,
db4a8bc8-89c8-43eb-834b-dbf68ba63f49,,,,,,,
d377b594-070a-4130-a451-c347daa9ebff,10,,,,,,
7ebb83eb-83c9-419f-88e1-6f5a19585142,,,,,,,
bd63df96-b521-44ac-aab6-4f9c1ea3abfb,10,,,,,,
051d88c6-1325-4268-8568-6410bc7c642a,,,,,,,
3142498a-039e-46d5-9f5c-a2cd704a3035,,,,,,,
bbe4882a-d19f-48b9-84b9-9c90b6f72dfe,44105,,,,,,
c8dec53c-451c-49ed-971b-93353be93666,10,,2009,,,,
b01fb27a-b309-439e-bbe3-1ee26047fda3,,,,,,,
880a9723-1f6a-42b3-be2d-2ed643c3c61e,,,,,,,
17f47bdf-9821-4dd5-8b83-f5e29e84cc84,,,,,,,
7f0ebd86-002e-47ad-a00a-0914587e80bd,,,2023,,,,
84d7cbe2-c11c-43f9-9355-8de2b7a75deb,,,2018,,,,
80674ec6-1d07-43de-80e5-a77f94b794df,20,,2020,,,,
9f2d606d-534b-4c00-bfe0-46a88383d29f,10,,2016,,,,
8cc088bb-e39b-40f2-a713-562631ef0779,10,,2020,,,,
ca8758eb-31d5-4cc7-bbc7-98aba58dae4c,10,,2017,,,,
7ef5d50e-bb96-41cf-ab35-2f351579627d,10,,,,,,
6be49ddd-f93a-40f5-8fb6-9390b93fb8b9,10,,2010,,,,
2dac2bdc-6819-4f25-908d-a28851f3951f,10,,2004,,,,
8147c5e4-1de4-4e02-b011-7cbdc0a39a3c,10,,,,,,
7142e632-8995-4db8-9ffb-aa93a6d468b2,20,,2017,,,,
e4a4caaf-5323-4ee2-8565-80278784b1ca,10,,2015,,,,
d5967a3d-654b-4330-b377-1fe4a1296c0d,10,,2019,,,,
5d2632fb-f3a6-45a2-9605-391fddef8f54,40,,2011,,,,
8a8b5502-240d-4508-80b0-9c70a58d7e24,,,,,,,
47956f8a-fa62-4886-8c35-fd35709a92eb,,,2011,,,,
81d400ba-34a9-4414-b5e7-4025e86bfc26,40,,2011,,,,
974b1136-8ab1-4e1c-83c9-6bd24452fec5,10,,2008,,,,
c244769a-fae4-4e57-bb91-a696cf5751f6,80,,2020,,,,
5a03a741-c9de-4cbd-85ab-d2767a164f1f,10,,2014,,,,
7fb60fef-f7ef-454d-a7ce-589c1a9565b8,,,,,,,
b7137e7b-c8e9-48b6-9f43-b8582ae92191,,,,,,,
cb81ff43-5d17-40de-99a3-e9fdc99ef485,,,2019,,,,
73a16695-6e20-4e69-8fd2-3445f1c67521,,,,,,,
ce80786e-2286-457b-bab9-5e64d7703f7d,,,,,,,
d43fa09d-7db7-4200-a2f3-ed9157de4b2e,,,,,,,
85007276-e780-41c0-a0de-633f609510e5,,,,,,,
dfdc69a5-7599-4ecb-9d7f-41818f5a9af6,10,,2019,,,,
4ea87a72-818c-4d73-9630-01002443b65e,44105,,2017,,,,
ccfd9182-0fb0-4eac-a492-4b7ea70bfa69,,,,,,,
4bc17d31-66c9-418c-a4cc-a335db3ca6de,10,,2016,,,,
2e311700-33a5-4aac-a464-accea5e42968,,,2017,,,,
f1abfa89-f74e-4056-920e-4125f65e5c5c,10,,2005,,,,
4e9e7e90-15db-4cfa-aed9-3a40b7f98aab,,,,,,,
c6f01a52-9f87-4334-8ff7-639bc539336e,,,,,,,
409b349b-8198-4fb0-af8a-e1874381cc78,,,,,,,
f240d842-38f4-411c-b645-7ec30664b4ae,10,,2024,,,,
86a780e8-cc03-4b34-a2c6-241fd9877170,10,,2018,,,,
c3fef5ee-7fac-4436-8db9-6fdab4c8b45b,,,2018,,,,
06344570-6577-4381-bf70-6ca0d69e9918,44105,,2016,,,,
f3c47250-70c4-4d97-bb97-03c1027917d3,,,,,,,
9c68fe3f-d08b-4ba4-9269-42d2500720fc,,,,,,,
02d9f72a-c5e0-40ab-8eb0-284c44525976,,,2014,,,,
71000701-3de7-4174-8e53-af60473846f2,10,,,,,,
2d079776-cd42-49b8-8619-016553048088,,,2016,,,,
c46c22cb-6bb6-4e95-b2e8-b8c30400c0b0,,,,,,,
6dce8f4e-c0a2-42a9-9eb8-98a4ac57fda0,20,,2018,,,,
c4b28cae-0fdd-4c6d-8b52-119f7a5cae9c,,,,,,,
25656236-1968-49da-a6d8-32ffdcc6888e,80,,2013,,,,
3f10d379-f847-4ddf-baf9-271767d48599,,,,,,,
94cd50f6-63f9-464e-8476-f6076e35850d,44105,,2014,,,,
abfd5dc4-c60b-4339-a3ea-b43286ab7678,,,,,,,
8df52cfd-63bb-4fd6-8f61-6a994ea55cfe,40,,,,,,
6a9e7f92-6b82-49b4-9749-e54dc370ae4e,,,,,,,
9c389b22-2883-44a8-a9ad-20a456d7ef06,,,,,,,
d9da3ea1-997f-4b4c-a39b-fcf836feec85,80,,2007,,,,
29eb7107-c506-42fe-a43e-2bd442f38418,,,,,,,
58485e33-f7af-4fab-a98b-421f01ca4183,,,,,,,
d3c500a4-284b-43a5-a422-8d8b8f138096,,,,,,,
0820b858-896a-4a9a-b403-e32120c4e28c,,,,,,,
ef06db34-7a6c-426e-b65d-973bc962dbe9,,,,,,,
9b99de95-4dac-4010-81d6-009c7951c50f,40,,,,,,
eb40aad3-cea7-419e-83bb-c7cc83e1d858,20,,2008,,,,
