"id","franchise_id","initial_investment_min","initial_investment_max","franchise_fee","royalty_percentage","marketing_fee_percentage","payback_min_months","payback_max_months","roi_min_percentage","roi_max_percentage","monthly_turnover_min","monthly_turnover_max","single_unit_cost_min","single_unit_cost_max","investment_includes","created_by","updated_by","created_at","updated_at"
"97291990-32e8-4e8b-afa0-5a501d478b96","a2c17f36-adb3-4f26-9e9f-f6a2627bb6dd","500000","1000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"e0b9be73-a389-4917-84a1-96eca7d4ffaa","503883eb-5c43-428a-9348-9eed53859846","200000","500000","50000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"ae777b01-8e62-4ce1-bf48-3d96811f42ea","f1edcc42-3ff1-48dc-b6a6-99c1616c2997","500000","1000000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"a0163b92-d3cb-4dd5-85a0-2a296b2fe622","e4bae633-39ff-4cd8-b8ea-26077a2db752","","","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"63b33939-ebcd-4766-bb27-a4f4dfb22863","9a7b315e-beb7-4795-9e56-a1b7f19db1c7","","","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"70d792a8-93cd-4d82-b34e-0520cf2e657d","8d8d949c-a701-42ac-8573-3617f14e0852","1500000","2000000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"78afc5d0-0bae-4c84-874a-a18d1ae26c3b","a513b4c8-e901-465f-9198-97d52faa34e5","200000","500000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"21030263-6d21-4ba9-ae01-0a7b62a9998e","92dcb815-2d93-4dd3-a85e-46501758305f","","","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"d32a5f70-ea17-492d-91e6-881488689128","bb08b236-af2d-4612-a11e-a8a64a36c39e","200000","500000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"be81beb9-659d-4c01-b496-bb539d116d73","a8a20ea4-3f80-4e4e-b66a-184d6e257a88","2000000","3000000","1500000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"d40fd5c0-3d4e-4ade-abdf-b15412db8c3a","4e2b2530-6b03-4032-b411-6ba5a15b600d","2000000","3000000","500000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"33f524a3-03e0-4673-81ab-f74c9016cae4","d30ae99d-70b7-4006-a5f5-d02dbf98f3a9","","","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"b1b3dc4d-bfd7-4530-aaaa-d24f04c45e8f","44e8467f-5d2f-472c-9b4f-fdad2091d184","1500000","2000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"5cb59ee8-87a6-4524-b788-28a953ad699b","bcc2bbf0-b9fe-41bd-a542-ca9f054f1565","1500000","2000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"344ca565-5246-44bc-99c9-f56748d22fa9","64cf482c-03ba-453f-bf15-cd93d190caa3","1500000","2000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"1ded65a7-ae59-4aea-8032-b046d9ab9d4d","02cc76b8-6ded-4adf-b7e0-1accb3d5745c","1000000","1500000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"fc485d50-a2f7-4dc7-9dad-c3f9554d7b6d","b6e03c18-20c0-4df0-b2b3-b3b79b13138f","10000000","20000000","10000000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"136cd7c6-59d8-4551-bcaf-db3898cd1bd7","7ad3286a-da8f-4733-af3e-a1de1114b4fc","200000","500000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"95dc68a2-0aef-4133-818d-27f21762024f","7f0f595b-7de0-4760-920f-599597a8e46b","200000","500000","10000000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"290ffbe6-2fe0-40a8-af04-367fba8bb25a","0335f94e-e7d7-4286-9e96-868b4c23f5a4","500000","1000000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"2ce21605-c5ea-4e9d-9681-ec350533b039","6773423b-3f97-4397-a456-32429a487a05","50000","100000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"b2601841-249d-47c2-9fa4-758990ca7a0c","1e7705f4-553c-4840-8c6e-df4eec68c672","1500000","2000000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"333484ab-2c16-4256-8f1d-e14dfadce948","07ed38e4-1c11-482e-b87f-450eac2220ef","","","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"ebd9829d-1b51-4778-a7e5-f649c16a1997","2b10c003-c411-4e06-a6c1-79db4f64e32f","500000","1000000","50000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"4d75d5a2-63d7-41da-9dd0-441690d961c3","4a852805-31ce-496e-a56e-b92f906073ce","","50000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"ec1e3d81-0a8a-452a-af08-51d3112d9298","7dea93be-a751-4e47-907e-7ad1dd3a2b6e","","","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"70f14977-483d-4094-95b1-d033466c41f7","8d90ae53-65ea-47cc-a2f4-9fa050a655c2","1500000","2000000","200000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"e9deb3cc-80e1-4c31-9900-3a7e440c6159","9662b822-a1e1-4e3d-8620-b4fbf57e6a8d","","","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"84cfc006-1f7f-4651-99f9-2b5fa05976d8","315a65db-7960-4b2b-a4a0-b25b8dc037e6","10000000","20000000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"c9b5b435-d2e4-456a-a20e-e405e290892d","cd2a82b0-bfc9-4fc7-8e5c-950a095bb9fc","50000","100000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"f2760dda-42ba-49a1-86a1-146d41cba14d","bccbf5c6-0926-45ff-b070-7cc5e65e73e7","1000000","1500000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"ddf2c66c-28e9-403b-bf49-1372c72f7802","c7778f21-59da-4ea2-839a-77caf091aae2","4000000","5000000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"6466bd4c-20c0-4b80-8026-5817e1667e02","478399b2-0287-483c-b17e-e8a9f2f70a29","500000","1000000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"b6cdda49-35d5-4a70-a513-adbdbe0d3375","d1fbdbec-34d6-42d8-b51a-3c1a2ffd584e","100000","200000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"affdad8f-d944-4feb-acd4-7574d90ed5f2","fd2629ea-c741-4b33-a69b-aef07e670903","1000000","1500000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"16e7e0df-1b07-4901-977e-59659e5868b8","e266460e-a2c7-41ea-be2f-0b6aace2ec69","200000","500000","100000","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
"024e8e02-638a-43ad-95e3-0c7c691b3c0e","11ad18b9-143b-49c4-9624-2fdbf76d1c40","","50000","","","","","","","","","","","","","00000000-0000-0000-0000-000000000001","","2025-1-1 18:15","2025-1-1 23:59"
