listing_id,total_outlets,parent_company,business_type,established_year,units_count,leader_name,leader_role
47dd6831-94a4-4695-8251-8418efd59580,2,,,2007.0,,,
33cf7e90-b24e-4ba0-ab05-0764ab7da00b,5,,,2013.0,,,
47d538dd-5b69-4878-a970-7bc84f418499,,,,1970.0,,,
176ffe2b-e166-4fdc-b767-c90e9364368c,18,,,2005.0,,,
bceef591-1e00-4b0a-89f7-5fc8b96b2997,2,,,2019.0,,,
ed83cb14-96a7-4a1b-b19d-c3d7007b3699,,,,2021.0,,,
f6197602-b233-45be-921b-8138f5838b8e,2,,Food & Beverage,2022.0,,,
c8035682-e3d4-4c27-9454-422959d878ea,12,,Food & Beverage,2019.0,,,
dd973020-ee49-4f1f-8dbe-705c9a9b36e5,5,,,2008.0,,,
bcb5f402-3d5d-4735-a03e-2cbd018b1791,2,,,2009.0,,,
2d2b694b-8a70-4462-863d-273d59bb0955,7,,,2013.0,,,
be970f96-d6fb-44a5-a49a-56a46b67f4c5,4,,,2020.0,,,
9cf9f5a0-146d-49de-b57d-38bcbe6c8868,75,,,2017.0,,,
132662d8-9ed5-4468-af92-3275576c2738,1,,Food & Beverage,2018.0,,,
e304981a-d96a-476e-b0d7-af9f2f48df52,136,,,2017.0,,,
b214ca32-d4ab-4279-9a25-32b360efa3a8,2,,,2017.0,,,
85c45025-a9ff-429f-834b-ab32233984fe,1,,Food & Beverage,2012.0,,,
735f51d3-6a7f-48b3-a14d-7cb687b84d7a,4,,Food & Beverage,2005.0,,,
f4cdcb27-018c-4750-b8ed-c23be7e919f9,16,,,2008.0,,,
680bfa47-0dd7-4467-a581-7ff5351a4ba2,1,,,2011.0,,,
892a89cc-0099-4a10-8c2a-2e1a5619a00d,1,,,2015.0,,,
b7c77422-4a59-4cec-ba8b-f3ed4ea8c64c,7,,,1999.0,,,
44f1d75b-2384-47bc-a940-d2f573abb197,1,,Food & Beverage,2013.0,,,
c469e7be-a254-40c2-ad31-969abe8e14da,,,,0.0,,,
e4e12de4-b0e7-48e8-86c6-e3f727dfd750,8,,,2015.0,,,
d55e7fd0-4d16-473d-9af2-33ca25c9097f,29,,,2015.0,,,
80a657ce-9345-4d9e-b826-f9ad5622c4b1,6,,,2018.0,,,
a40232a6-daf5-4bd0-961c-9281684b309a,3,,,2020.0,,,
208fdc68-2af8-4a7a-a14e-ac7fe06a8f32,,,,2015.0,,,
2622f7df-573b-480e-8df0-e411f7bf86bc,8,,,2013.0,,,
ed964582-c867-4f15-87b1-3e93e4755355,5,,,2015.0,,,
36d7471e-47ff-42e4-b345-5c780063e0a6,34,,,2015.0,,,
2d0ef91e-a0d8-4995-b954-4ec07759a633,2,,,2013.0,,,
f1fb6ff9-f23b-48c0-a6a2-7c4e47288629,11,,,2021.0,,,
5f1ee26c-fc64-487e-99e8-614af11a35e9,5,,Food & Beverage,2015.0,,,
e79c3f7a-2fa9-42e9-a1d0-eff8f6b7bceb,17,,Food & Beverage,2011.0,,,
1322832e-4958-421c-a737-9d4b02aca999,7,,,2018.0,,,
e67f9986-fdfd-4669-9b19-6f6f740b3bd1,2,,,2015.0,,,
3c1a80db-358e-45de-ba1b-5aaaf75f464f,6,,Food & Beverage,2013.0,,,
6a800c3d-0a85-45bf-8cba-03b221bbaf0c,7,,,2019.0,,,
269454da-66cd-40e9-a339-5a4a35418d07,1,,,2016.0,,,
bedd91b8-9f3a-403c-9e85-2afb42dbd1ca,26,,,2013.0,,,
f1ceb041-bdfe-4db5-b903-1255b41180da,2,,,2009.0,,,
8e138fa8-4e76-4c32-98d8-5cca4f436c16,7,,Food & Beverage,2017.0,,,
8ab9e3a2-83fc-41c7-b5e1-2a4c9d1a10ff,21,,,2010.0,,,
def42b2d-3122-4164-85d7-290e0c55ae2a,20,,,2016.0,,,
ceb5c55f-8b9a-40cf-972c-a099f11a5c47,80,,,1983.0,,,
567fa254-fa57-4b4b-8537-1ec4466268c1,1,,,2018.0,,,
bc730c6a-abef-45f4-a83c-4969f2e2668c,20,,,2015.0,,,
94e7eba8-43b4-4ec4-96a9-938b4a34e22c,4,,Food & Beverage,2014.0,,,
df0b959b-2e10-4240-968a-09193e2647e8,15,,,2008.0,,,
82c7858c-2b8a-404f-b9ad-381355127d8e,5,,Food & Beverage,2015.0,,,
895e8eb5-f55c-4ec6-80dc-ef5ea540400c,3,,,2020.0,,,
1f513e1d-613e-45e9-9154-9e32648e5122,8,,,1989.0,,,
60000799-ba52-47d5-a970-374f9fe2d56a,2,,Food & Beverage,2019.0,,,
b9bb98db-bb2d-493f-ab40-a64973ab3c3c,8,,,2016.0,,,
3a063073-0a28-46f6-959c-56fa6327f45e,20,,Food & Beverage,2005.0,,,
eb6a58d8-dc96-4777-bda2-104f9b5aafb6,20,,,2017.0,,,
e8c862a8-1b73-44d8-beff-0bb90c18f2fa,3,,,2012.0,,,
54f267ad-4513-4407-8e59-1adfbd450abe,2,,Food & Beverage,2021.0,,,
bd71a43d-bf2a-46de-89b3-edf69cd67232,175,,,1920.0,,,
0ec95026-2d12-4de5-8a4a-ceb21076cf0d,9,,,2020.0,,,
5ed0c967-b2c6-4c71-b4e2-933159a15c9c,10,,,2025.0,,,
184bfb92-20ca-4a2d-9468-5718e77ed097,5,,Food & Beverage,2011.0,,,
f427fefd-0183-4b5d-90cf-c5b8d9b9303b,240,,Food & Beverage,2017.0,,,
443a5ce5-d4d5-4289-a22f-fc6aa737f964,220,,,2014.0,,,
2d63708f-d362-48ab-a24b-124cab006487,65,,,1920.0,,,
9d89442c-018b-433e-a213-211dd34f6b72,3,,Food & Beverage,2009.0,,,
6698aeef-bdbe-4dc7-a99c-3ff7d97bd325,11,,,2021.0,,,
c3c69d7e-6556-49a7-9574-892713c630e5,7,,,2007.0,,,
a32f366a-94de-49b5-8ae9-0ee53eba5b9d,1,,,1975.0,,,
9e702539-1832-4d7a-8e3e-35175a8306cf,16,,,2010.0,,,
2c7309aa-1c57-4356-b6c4-7bdfcd134fc0,1,,Food & Beverage,2011.0,,,
5668cddc-244d-4b46-a5ea-1d955bed8113,14,,,2012.0,,,
ab93ae7a-583b-45a6-a8e3-f53f9b2114ba,,,,0.0,,,
4e991620-97a1-42cc-99a9-b2db0fd71180,3,,Food & Beverage,2012.0,,,
ffccb381-efeb-4863-83a7-f5667647821d,85,,,2000.0,,,
9428db88-7a34-45a5-997e-16d2f21ab5f2,2,,,2018.0,,,
a1ac113a-b607-4c43-9b75-13f646697256,20,,Food & Beverage,2016.0,,,
dfd07c0c-b26c-4c15-90d9-73ee9173c057,6,,,2008.0,,,
be3c6c2f-c2b4-41d5-80f6-331c68db54b3,9,,,2009.0,,,
0b5b8a12-423f-4213-83cc-0583c8d38e0b,,,,0.0,,,
4cbc54a8-cead-4ac9-ab0f-01e54d19b92d,50,,,1997.0,,,
9f5dac44-fd02-44e8-b312-7b46bf98ccd5,25,,,2004.0,,,
0afc1902-8541-43f7-b6a7-20e8ca7abe7b,21,,,2008.0,,,
adba1c3c-4051-4aea-9a81-2fb876d9857c,4,,,2011.0,,,
07c81e30-9fca-4c77-b826-5443a64d6be0,2,,Food & Beverage,2012.0,,,
ad50c63f-7063-44e4-8dac-2865e7cf9e07,7,,,2002.0,,,
f0221422-dce0-48cf-8e2f-ba1969bb5767,4,,Food & Beverage,2009.0,,,
5569ed51-1f54-4d00-9f94-6a805baeb5ef,5,,,1993.0,,,
6dddd0d4-546e-4a41-902f-e33ad8e9551d,10,,Food & Beverage,2008.0,,,
4f1e4e2e-2033-4354-9ecb-ae3aa828103f,29,,Books & Publishing,2004.0,,,
e692cf39-347e-4235-9aa5-e4486e2e5126,18,,Food & Beverage,2018.0,,,
d696a442-7aef-45d6-841a-51a91fd5e730,86,,,1970.0,,,
a51eb5da-8a0c-4bf2-8771-8525041f5edf,,,Food & Beverage,0.0,,,
0cbd69f8-5310-433e-94f4-676aec44be01,,,,2011.0,,,
4202791d-15fa-4f92-b9b4-2db56d43e1de,7,,,2011.0,,,
5a9b864e-d7e8-426b-b9eb-24a276b27b9b,23,,,2005.0,,,
595eda6d-c2c6-4ad7-b601-de2646f021b8,15,,,2001.0,,,
6913de96-9f3e-4e63-93db-0bbc89723465,61,,,2005.0,,,
2506f61e-676d-4e0d-88d6-8148c9667788,8,,,2009.0,,,
a4d600df-eb73-4f5b-ab8a-a847b424f98d,3,,,2005.0,,,
781b2ed7-535b-4ac2-9bed-fa251cbbe1a3,1,,,2006.0,,,
aefc8c13-b783-4f77-8caa-05538d7740a3,,,,2009.0,,,
5d312d29-7ee1-46d5-85fd-cfa4c38cc9b7,12,,Food & Beverage,2011.0,,,
61398967-c706-49af-8403-0206d6bc4fd5,2,,Food & Beverage,2001.0,,,
11b36bb7-32b3-48af-963f-8beeb68b250f,1,,,1996.0,,,
2e932a1c-bed3-49cd-88b2-566806e0c8a8,1,,,2011.0,,,
ad592e69-488f-4e02-9419-b99134abc197,1,,,2007.0,,,
c1abd5e3-44be-40ea-9bd3-d0063f7a3de1,4,,,2004.0,,,
2ede1c42-8fbe-499d-bcb4-fca154e935cd,,,Food & Beverage,2002.0,,,
0d2c184c-c4fb-430e-9c3d-d422764bc944,8,,Food & Beverage,1999.0,,,
4303c13d-4e18-4669-8e45-cb3a98aefb58,,,Food & Beverage,2007.0,,,
8569454a-d231-4c1f-ab6b-15154a615444,1453,,,1970.0,,,
98284402-dc86-455c-a0a1-af6cecd2acf6,3,,,2015.0,,,
ba764d78-6944-4b44-bdf5-3a153c214426,9,,,2008.0,,,
1b7226ea-836e-4194-ae81-4e0eadadf35a,5,,,2018.0,,,
e3f6a7f5-8691-4240-a711-790eadc9ddf3,14,,,1998.0,,,
98ec6ef3-b7fe-4300-b8d7-7d5b09a1e037,1,,,2006.0,,,
dad3fcdd-bf10-4a3f-a91d-2a9df06fc80a,1,,,2000.0,,,
4a22731a-b49b-4f39-9ffe-511965717868,300,,,1995.0,,,
805390eb-eb30-49ce-b6de-087c7f40d3e3,6,,,2004.0,,,
82891aba-5b8d-4abe-9a82-0a2a5766b03c,2,,,2010.0,,,
954aa421-89bc-4a35-8719-93a93c0f69e6,,,,2000.0,,,
fd1e53fd-7288-4d59-840e-497cea9e2456,4,,Food & Beverage,2006.0,,,
819bf44a-075c-4d61-ac3e-adc3434037ae,51,,,2008.0,,,
2080a07f-7b0d-4223-831a-bce9348225ce,6,,,2012.0,,,
e877f70e-bd20-496d-a132-22566179b356,5,,Food & Beverage,2008.0,,,
639ba2c8-c186-4010-9905-0af1d8099fdc,,,Fashion & Apparel,2013.0,,,
cbda03b3-f4dc-4c47-be66-98e2795d2312,15,,,2009.0,,,
7c7d213f-7a5c-436c-a41e-fe0290437d02,52,,,2012.0,,,
3ebe4dda-b361-46cf-95b4-7143884db4d1,,,,0.0,,,
ce6cbe94-3a84-4e55-b407-2d60ee8f4e2a,17,,,2009.0,,,
3b4cf239-7cd6-4bab-930b-2c462ff10530,140,,,2013.0,,,
40156c9f-0b43-4e1c-a18f-f0cf41482313,17,,,2016.0,,,
444d9730-fdb1-4d01-ae80-761b6c7af56e,3,,,2010.0,,,
713db7b5-7643-48e3-94f2-71f158519346,,,,2010.0,,,
365f8071-cac5-45ab-be74-9f0973fa5a90,1,,,2010.0,,,
1d9e25ea-4605-485f-925f-6e2196755491,3,,,2006.0,,,
54cdf88d-267c-4fbc-a604-8589966c29aa,,,Food & Beverage,2009.0,,,
20d96574-23a6-4e8e-9d9a-bfe63d174b86,3800,,,2006.0,,,
8968f09e-5b6c-4263-908b-ce33db10d066,30,,Food & Beverage,2014.0,,,
ed7cec0d-01aa-4cf7-abc5-1ff32590b0d5,6,,,1992.0,,,
c4fe644b-c49d-495a-8038-07e732101c35,2,,,2015.0,,,
8214ab72-1466-401b-ba85-8e74d3f117a7,3,,,1991.0,,,
fa363881-a56e-4ee0-abf0-fd5e997f70f8,9,,,2009.0,,,
bbc98ee5-dec4-40f1-acdb-5441415334d9,2,,,2009.0,,,
e995e1bb-1d8d-4f31-8039-15c8656b68be,,,,0.0,,,
8e650534-4406-4541-8815-3cd05b89ce96,3,,,0.0,,,
5f9d000f-a13c-4dc8-9e8e-eeedae700236,1,,,2012.0,,,
9e00c4c8-4285-4b41-9283-389868a10f3d,2,,,1996.0,,,
cf606678-41fc-43cd-bfaf-d0fd1f6e0223,24,,,2010.0,,,
1fc4e178-a29d-4fde-b66d-5dba7ec039a2,5,,,2015.0,,,
f89cee48-1bcf-4b80-8340-da27932823ed,6,,Food & Beverage,2006.0,,,
3ed40874-07d2-4d33-b40e-35239c1b5d09,4,,Food & Beverage,2011.0,,,
3cd3435d-836a-4c0e-8430-68fc7e203024,,,Food & Beverage,2015.0,,,
0c334ba5-689d-4e27-8159-eb2c8e00df75,1,,,2017.0,,,
734aa169-aad7-4f3d-b963-74a80c974095,1,,Food & Beverage,2013.0,,,
e4ef2843-e65a-42df-b8f5-ed4ded785ef2,27,,,2011.0,,,
eb986951-f84c-437c-9268-ec048520c849,,,,0.0,,,
226c02c9-db1e-4607-8794-3697707306ff,,,,2010.0,,,
b4b6379c-ebe6-4129-9a4e-45c4b86be3d6,3,,,2008.0,,,
85fa75ae-dd72-439d-a9dc-6657944ec68d,,,,2002.0,,,
cf706cac-aa01-4c51-91bd-7025864a7cf7,2,,,2018.0,,,
c82a7656-64ae-4dcf-a557-6685a1467f41,4,,Food & Beverage,2016.0,,,
4b4b0629-9081-4066-941e-81f8fab11bca,2,,,2013.0,,,
4f27c047-c610-460f-863e-085eaeae0f40,,,,0.0,,,
306dfc56-0d17-45be-b758-45263d2a4999,3,,,2009.0,,,
834dc90b-ba9e-4a34-8726-0df1d6dad198,6,,,2017.0,,,
7c5beec9-b8dc-4d78-bb04-ea679d694025,,,Food & Beverage,0.0,,,
9a5a60cb-8183-40f2-909b-bae0b21ac9bd,5,,,1994.0,,,
95ecde27-3732-4c60-ac8f-525fe927dc6f,28,,Food & Beverage,2008.0,,,
037d9db7-7383-43dd-b872-685262c2e082,18,,,2014.0,,,
8e920fae-96f9-4653-8352-a41740f676fc,2,,,2013.0,,,
c6966f31-8db4-4991-8a53-44e45d332f92,5,,Food & Beverage,2009.0,,,
f1cbb49b-1047-4b20-9449-7ba030bf0a92,1,,Food & Beverage,2018.0,,,
9f98b950-1b39-4ec8-868f-6b156bed5ad4,2,,,2012.0,,,
723bda52-ebe9-4ef2-b052-5b1fc8b5d8ec,,,,1999.0,,,
e51b2a1b-92b4-426d-b4fb-1d075218cb4f,4,,Food & Beverage,2017.0,,,
00c1804b-9ba6-4482-993b-e09189fdf8ca,1,,Food & Beverage,2010.0,,,
4c17a951-3ada-4af2-9b55-80191ac0bb0d,,,Food & Beverage,0.0,,,
37e2949c-793c-49a5-b3a2-41b717d12eed,1,,,2017.0,,,
e5ef5d25-dbd9-491a-a2a2-0f9389f951d2,3,,Food & Beverage,2009.0,,,
1aa1b820-1295-4415-bea7-410b70ed91d9,2,,,2023.0,,,
f2508cf6-9f80-4a42-8914-eb1ed68e04bd,3,,,2011.0,,,
e52fbc37-340c-4e6b-93b7-7450600d009e,21,,,2011.0,,,
ce2bbde3-c181-43d0-ae9f-b2044aaba634,2,,,2012.0,,,
42c9f3ef-beb2-4c12-9396-ec844a002250,,,,0.0,,,
df4246f2-6f2d-4a59-b8e4-6a04ae276884,6,,,2009.0,,,
96f3f44f-5106-418b-b4c2-189bbf94c623,16,,,2007.0,,,
3f7281b6-ac35-4ef2-8c90-20c8813bc4c6,,,,2018.0,,,
7b283d0d-94b8-472e-93e8-e50434a8bb3e,13,,,1960.0,,,
b7abb0f0-461c-4e6d-8a91-4f00f6408cb2,5,,,2022.0,,,
1a92caae-a6f1-409a-a4bc-5e5e12315d7e,,,,2015.0,,,
aa7a7d01-2ff8-41fd-a35a-8d920e9a694c,2,,Food & Beverage,2004.0,,,
b8a6fe1c-ab91-4824-beef-c653b0673679,4,,,1971.0,,,
ec258328-b67e-4714-899c-7f3c12b7c5ab,7,,,2014.0,,,
e79974c8-1672-4cff-b606-7d130204191f,2,,,2010.0,,,
17b933fe-883e-468a-ac1a-59d590a66557,15,,,2020.0,,,
641c2864-a096-4bcd-978b-0f9b41323038,6,,,2013.0,,,
3224da17-ea0a-400e-a512-bc292cd04f16,5,,,2011.0,,,
58f12484-b2ea-4016-a52e-3a2823a50fb8,6,,,2012.0,,,
ee97a3ad-7eb6-4d58-8320-3c2648623aa7,1,,,2000.0,,,
75702f19-b67e-4bab-a717-806b6a35b337,4,,Food & Beverage,2011.0,,,
49bad7e6-131a-48c1-b648-79f8a39d8419,15,,,2015.0,,,
56226909-9af7-414c-9585-304398ba56c4,,,,1975.0,,,
ef4ea705-f7d2-4e67-9330-d3f2ccc88031,1,,,2018.0,,,
82520a90-bfa9-40e1-ac98-9a4074dee17c,11,,,2008.0,,,
d19f91cc-1598-461b-8ac5-345905a3c18d,15,,Food & Beverage,2011.0,,,
bb8c9397-7fad-4840-b59e-e1833cdab2eb,2,,Food & Beverage,2006.0,,,
0aecdd92-7457-4b6a-b285-9769dd20c11d,2,,,2006.0,,,
d4b425c8-9ab8-4cc8-b84b-2fec24aa1739,,,,0.0,,,
5e65bb15-8a83-4680-9b53-57c3b7039c73,3,,,2018.0,,,
52760b63-956d-4ed8-8378-c185f5998c06,12,,,1970.0,,,
6a71840c-d512-439b-ab73-7f7fc1cb2ef4,,,,2006.0,,,
bdd8fcac-3626-4422-a5c9-fd5427e6526c,,,Food & Beverage,1999.0,,,
1c498593-c511-4d65-b573-257062e57b50,4,,Food & Beverage,2015.0,,,
c36e9692-ed85-4260-8b30-16957e348213,4,,,2016.0,,,
79470103-0fea-460e-96d6-9890c3e4cf36,1,,Food & Beverage,2021.0,,,
e84e7853-59d9-4df7-91d5-6695b00231bd,6,,,2012.0,,,
78a71011-df70-476b-82bb-03f933daa27b,,,,0.0,,,
0d6c90a6-42e4-4af3-8cf8-de3b8f6ec1c6,,,,0.0,,,
7f838f31-870f-41c8-a354-53b12b406be3,,,,1994.0,,,
d21d7a51-05e2-4ec5-b5bb-fc587ab09783,10,,Food & Beverage,2015.0,,,
3990f346-4260-4e35-9d56-f0d0531eee4b,4,,,2016.0,,,
af1aa453-b7fb-4733-ba10-22ad0d6231f2,18,,Food & Beverage,2014.0,,,
7a4189d8-50c5-4982-b063-4e2ed8b379b1,140,,Food & Beverage,2009.0,,,
90420f86-3962-4074-b183-868191aebafc,20,,,2011.0,,,
39190254-408e-470d-a879-d7a22def9824,,,,0.0,,,
113291a5-d501-4ab3-be59-35046e813d76,,,Food & Beverage,0.0,,,
f7bb4648-38b0-4793-8162-679d01527a41,2,,,2020.0,,,
668a11e8-9b68-425d-b749-3be9b806459b,2,,,2009.0,,,
24718068-e623-41e4-b052-e4028ac8ff20,1,,Food & Beverage,2005.0,,,
11b6331e-c5e6-4c91-954a-2d94b23c997f,1,,,2010.0,,,
c7180df0-3c2a-4e31-a007-2e2f1aa15155,10,,,2013.0,,,
e5f662bd-ee8d-4d39-96e3-7e5c6afc19fa,2,,,1988.0,,,
3024c594-1d4f-490c-95c9-66c2b619c7b3,3,,,2010.0,,,
90d60087-b2a6-4931-b70c-b6b1275f7a09,3,,Food & Beverage,2017.0,,,
5cc8722a-a976-4cf1-98b2-0678aa179ed5,,,,2010.0,,,
d1784e22-4c1a-4f86-a508-68b1122f35a0,6,,,2021.0,,,
43899bc8-06c5-452d-818d-3caa0b538621,,,,0.0,,,
cb5924b1-d86e-4be8-ad43-05b4575d5c0c,2,,,1992.0,,,
9b1693e0-54fd-4ad4-8a8b-9676deae1ea4,4,,,2023.0,,,
734b957c-b89a-4ddf-a214-b2775c5672bf,10010,,Food & Beverage,2017.0,,,
8a314e4e-411a-4536-b1a8-7dd36ec16f98,20,,Food & Beverage,2012.0,,,
52ed2f5a-cad4-4ab8-8577-55dc44a6e130,3,,Food & Beverage,2014.0,,,
dc47dc50-b789-466f-8971-640bbf4b8214,,,,0.0,,,
c3f7d94d-0751-46ef-bd13-4df4522ae13c,6,,Food & Beverage,2009.0,,,
6c8a4e88-b4a1-4813-b03d-df78c425cbf4,8,,,1996.0,,,
78e3058d-379f-4828-8fb3-18cdfef19943,2,,,2011.0,,,
378da24f-eb64-462d-b93f-36e698bf9cef,,,Food & Beverage,2010.0,,,
f2a9c1dc-74ae-44dc-b7c3-2aadb3824658,5,,Food & Beverage,2019.0,,,
8c9534fd-70a1-4a98-866c-2d49bf7f44e2,1,,Food & Beverage,2010.0,,,
b15b3e2a-51b0-4885-b414-558d2aa55f23,52,,,2021.0,,,
20e5099e-803f-4705-8711-27496458a0ca,12,,Food & Beverage,2018.0,,,
9b4c3416-103d-47cb-8c39-ea398a674918,19,,,1982.0,,,
b435e80e-33de-4583-96a9-2090d0c7a05a,25,,,2018.0,,,
b3b78072-bd49-4813-9700-f5d879c5d589,4,,Food & Beverage,2016.0,,,
2c9de68f-df18-428e-9708-166dbe71e66f,2,,,2020.0,,,
f7a96b99-e512-4438-8f80-c1f689f0bb20,3,,Food & Beverage,2007.0,,,
acd1bcbb-7f76-473d-9d86-89fd5c43760f,2,,Food & Beverage,2021.0,,,
acd7ffb2-d00f-4427-ba10-e2c754244b6d,2,,,2014.0,,,
48cf5a04-efad-445b-bcf9-9b7241dc12e2,,,Food & Beverage,2000.0,,,
bf248094-6377-49c9-afcb-36b312a9cd20,1,,Food & Beverage,2011.0,,,
f9dd7728-9e40-480c-a80f-9c245857ff5a,20,,Food & Beverage,2015.0,,,
2c1fbeba-255f-4468-9bdc-7474e527cc4c,1,,,2018.0,,,
d4e3db59-789c-4374-9a31-ce802404c0a6,1,,,2018.0,,,
005090c2-47e5-412d-958e-f40de92de4e7,8,,,2016.0,,,
660f0878-5204-40a4-a2b4-c37b696afe57,3,,,2012.0,,,
bc2f0d1a-e3c7-453c-a3e8-6c4595f68adc,7,,Food & Beverage,2010.0,,,
3231cd15-a596-4146-acf6-b93dd60c45ff,200,,,2019.0,,,
53cdccd8-ba57-493f-b9f6-b7c22dff8e8c,25,,,2015.0,,,
65fb6936-58d7-4450-9d9d-fb0840b38074,9,,,2015.0,,,
005c6d0f-4beb-423d-86c4-bb7f8ad4f358,3,,,2007.0,,,
2c3f0223-c8a6-4941-8788-4a206cae6a56,10,,,2007.0,,,
f6e2a3fc-c716-4a2f-a553-da22a5697b8c,2,,,2008.0,,,
6f97972f-50a4-4998-8676-8f909cfa69fd,162,,,2019.0,,,
8e813c11-c141-450f-9844-81994a4b3cff,,,,0.0,,,
902951c8-4532-4c63-b4ff-75e64c429a94,24,,,2009.0,,,
33fe8fd4-c0ea-42a3-a484-d5405406e623,11,,,2000.0,,,
fe65951f-7083-456e-bd9a-e483dbb64135,1,,,2019.0,,,
3b25774b-719f-475a-b9b9-e32040f8039b,4,,,2009.0,,,
7980b5bf-55f6-459a-af03-23fe0ef7aac8,5,,,2013.0,,,
66a72f9c-101e-46ca-befb-1b00ef9d735d,2,,,2000.0,,,
25b40eaf-07e0-4129-bd49-f033a68bc0ea,42,,,2008.0,,,
c4ecf7db-401b-45a3-aa3a-7775c79b4493,20,,,2019.0,,,
311130d0-b32f-450f-9e9e-80ab4e7fe952,11,,,2003.0,,,
dc8cee26-5e12-4293-aa11-cdc6e1447f09,36,,,2006.0,,,
18f1baf8-04d9-4f2d-843b-b790241df671,,,,2005.0,,,
0866f2fc-9d01-426f-8581-9e2a1cbedb08,3,,,2000.0,,,
76fdb47b-57e6-4bd8-8489-54682016a290,31,,,2011.0,,,
d1260e27-19c2-47df-9d75-3530b2743f6d,18,,,2019.0,,,
fb89f57c-92e2-43e5-836e-6ab846471def,,,,0.0,,,
032cf5df-c18c-4ce5-8032-a9b9cc78f8fc,1250,,,2000.0,,,
56e42bdc-588e-4730-b504-48fc16c193e6,25,,,2005.0,,,
bee0af07-73c7-490f-a0ee-431ccbed2d68,45,,,2014.0,,,
8fe73955-d8ec-4d98-880d-00ddee009d14,200,,,2016.0,,,
2615fc96-e1e0-4878-b648-782e20dcb33b,30,,,1990.0,,,
201682e5-2b51-4454-beb9-685498f5dedd,9,,,2017.0,,,
2f0f28fb-3d12-4632-a1b9-ee66e40abdd9,5,,,2021.0,,,
d7db475e-57d6-4b86-b36f-98fcab4b5cc2,17,,,2011.0,,,
4719dd54-559f-43b6-aa20-9dd61dcdf268,3,,,2021.0,,,
b829c4a1-6853-4c3e-b2d0-8aedf246aeb5,14,,,2008.0,,,
5928238f-5404-4e80-a254-13721be31c68,83,,,2000.0,,,
ffca0ac4-9579-4913-86b8-f195f3ffac50,2,,Fitness & Wellness,2019.0,,,
bbb338ee-293a-49ba-827e-c638d5f2fc2b,6,,,2019.0,,,
388c747f-e07f-4071-b3b8-54588e23cd00,,,,0.0,,,
1b0074ff-a74a-42f7-8e30-4a912e0547ce,12,,,2015.0,,,
2ff1bf87-b9cc-4a78-895f-34265e0f5638,,,,2004.0,,,
0e0f1230-0a48-477c-9355-5efb398e6a1d,10,,,2017.0,,,
99c058f7-034a-4b78-a806-e6b1efd74843,2,,,2014.0,,,
6ef94526-67db-4bed-8e6e-293c8e4ce6a1,3,,,0.0,,,
60f15732-03c7-44c3-90c6-b9f4883675d6,4,,,2007.0,,,
7958ac3b-f7e7-4360-bc84-c81b21c6b005,177,,,1994.0,,,
cb4de54e-11bd-43ae-aed5-9feea6119e42,,,,2018.0,,,
81461576-ef57-4474-88ea-d8a002122a5d,28,,,2006.0,,,
4f779f86-63fc-4864-8ddd-4fadeb936c47,2,,,2004.0,,,
65bd7444-df38-436e-8821-54d376ef7fbc,75,,,2005.0,,,
2e92f73d-92b9-442b-8415-16db90baf3eb,7,,,2011.0,,,
18cea0ca-fd2a-4d62-ae6a-1ff8cce80d3c,500,,,1927.0,,,
eff5256e-f419-4779-8e27-1bcf9c3b8b56,2,,,1969.0,,,
60fe0b43-e995-49c0-b393-f55ee7194cc1,87,,,1996.0,,,
87c20c8e-0e61-4b17-998a-82fff647b591,12,,,2005.0,,,
270e1240-ae2e-45e5-bd11-434e41ee6d1d,4,,,2013.0,,,
b38a0172-d154-45b0-8d2c-13e7cc48ff62,22,,,1999.0,,,
a4511e1b-71bd-4c5f-8a16-b907aaf5adce,5,,,2013.0,,,
1bfe7350-9701-4fb9-b70f-115523bad75b,451,,,2004.0,,,
a2486ac1-86e2-4cd6-988c-176fa2eb4466,,,,2007.0,,,
38a17b38-2a56-49b6-bb7b-92bc7c79f5e9,,,,2012.0,,,
4050c4ff-0649-4011-9956-73e7a6096960,40,,,1995.0,,,
96fcad8d-1cb6-4507-8d2e-fabe40bbfdae,6,,,1974.0,,,
5201a025-8128-4c82-8980-a3dbe67fac17,7,,,2011.0,,,
5b0a9fc4-77a5-4b16-b7fb-fda387cbfac6,,,,2015.0,,,
cb7e831c-a4d6-4431-ab7a-e0fd5d576ece,,,,1987.0,,,
90316bf6-e437-4a22-86a7-9fd7272750f0,7,,,2011.0,,,
0102c5e3-7828-43d3-a1d1-77ed297cf186,6,,,2019.0,,,
45524ed3-c590-4d25-9bf1-3e92b15042e4,15,,,2011.0,,,
2661f461-1cbd-4f0b-b6ed-1b82c36407be,118,,,2011.0,,,
5f12b1bf-f4c3-4a95-8b4e-4108e89e28d2,279,,,2007.0,,,
4731d4df-79f0-4868-82b8-553864af6d52,77,,,2004.0,,,
19d1e8e0-9ed6-4075-b6ee-4641e93a4ee0,1,,,2018.0,,,
d5678196-669d-48b4-86fb-2e5ed8ffbd03,16,,,2009.0,,,
49b0fd59-74fe-4d98-8766-de5a16ec1231,,,,2010.0,,,
b37d312f-faf1-4691-bb85-a9176ab8cdea,1,,,2015.0,,,
19ef2718-9fc7-4507-8584-639cc5b2ac7b,,,,2012.0,,,
8a371a65-64ba-4e51-807d-10c248044a1c,1,,,0.0,,,
